id_estado;cidade;estado
6;Pedra Branca;CE
6;Penaforte;CE
6;Pentecoste;CE
6;Pereiro;CE
6;Pindoretama;CE
6;Piquet Carneiro;CE
6;Pires Ferreira;CE
6;Poranga;CE
6;Porteiras;CE
6;Potengi;CE
6;Potiretama;CE
6;Quiterianopolis;CE
6;Quixada;CE
6;Quixelo;CE
6;Quixeramobim;CE
6;Quixere;CE
6;Redencao;CE
6;Reriutaba;CE
6;Russas;CE
6;Saboeiro;CE
6;Salitre;CE
6;Santana Do Acarau;CE
6;Santana Do Cariri;CE
6;Santa Quiteria;CE
6;Sao Benedito;CE
6;Sao Goncalo Do Amarante;CE
6;Sao Joao Do Jaguaribe;CE
6;Sao Luis Do Curu;CE
6;Senador Pompeu;CE
6;Senador Sa;CE
6;Sobral;CE
6;Solonopole;CE
6;Tabuleiro Do Norte;CE
6;Tamboril;CE
6;Tarrafas;CE
6;Taua;CE
6;Tejucuoca;CE
6;Tiangua;CE
6;Trairi;CE
6;Tururu;CE
6;Ubajara;CE
6;Umari;CE
6;Umirim;CE
6;Uruburetama;CE
6;Uruoca;CE
6;Varjota;CE
6;Varzea Alegre;CE
6;Vicosa Do Ceara;CE
20;Acari;RN
20;Acu;RN
20;Afonso Bezerra;RN
20;Agua Nova;RN
20;Alexandria;RN
20;Almino Afonso;RN
20;Alto Do Rodrigues;RN
20;Angicos;RN
20;Antonio Martins;RN
20;Apodi;RN
20;Areia Branca;RN
20;Arez;RN
20;Campo Grande;RN
20;Baia Formosa;RN
20;Barauna;RN
20;Barcelona;RN
20;Bento Fernandes;RN
20;Bodo;RN
20;Bom Jesus;RN
20;Brejinho;RN
20;Caicara Do Norte;RN
20;Caicara Do Rio Do Vento;RN
20;Caico;RN
20;Campo Redondo;RN
20;Canguaretama;RN
20;Caraubas;RN
20;Carnauba Dos Dantas;RN
20;Carnaubais;RN
20;Ceara Mirim;RN
20;Cerro Cora;RN
20;Coronel Ezequiel;RN
20;Coronel Joao Pessoa;RN
20;Cruzeta;RN
20;Currais Novos;RN
20;Doutor Severiano;RN
20;Parnamirim;RN
20;Encanto;RN
20;Equador;RN
20;Espirito Santo;RN
20;Extremoz;RN
20;Felipe Guerra;RN
20;Fernando Pedroza;RN
20;Florania;RN
20;Francisco Dantas;RN
20;Frutuoso Gomes;RN
20;Galinhos;RN
20;Goianinha;RN
20;Governador Dix Sept Rosado;RN
20;Grossos;RN
20;Guamare;RN
20;Ielmo Marinho;RN
20;Ipanguacu;RN
20;Ipueira;RN
20;Itaja;RN
20;Itau;RN
20;Jacana;RN
20;Jandaira;RN
20;Janduis;RN
20;Boa Saude;RN
20;Japi;RN
20;Jardim De Angicos;RN
20;Jardim De Piranhas;RN
20;Jardim Do Serido;RN
20;Joao Camara;RN
20;Joao Dias;RN
20;Jose Da Penha;RN
20;Jucurutu;RN
20;Jundia;RN
20;Lagoa Danta;RN
20;Lagoa De Pedras;RN
20;Lagoa De Velhos;RN
20;Lagoa Nova;RN
20;Lagoa Salgada;RN
20;Lajes;RN
20;Lajes Pintadas;RN
20;Lucrecia;RN
20;Luis Gomes;RN
20;Macaiba;RN
20;Macau;RN
20;Major Sales;RN
20;Marcelino Vieira;RN
20;Martins;RN
20;Maxaranguape;RN
20;Messias Targino;RN
20;Montanhas;RN
20;Monte Alegre;RN
20;Monte Das Gameleiras;RN
20;Mossoro;RN
20;Natal;RN
20;Nisia Floresta;RN
20;Nova Cruz;RN
20;Olho Dagua Grande;RN
20;Ouro Branco;RN
20;Parana;RN
20;Parau;RN
20;Parazinho;RN
20;Parelhas;RN
20;Rio Do Fogo;RN
20;Passa E Fica;RN
20;Passagem;RN
20;Patu;RN
20;Santa Maria;RN
20;Pau Dos Ferros;RN
20;Pedra Grande;RN
20;Pedra Preta;RN
20;Pedro Avelino;RN
20;Pedro Velho;RN
20;Pendencias;RN
20;Piloes;RN
20;Poco Branco;RN
20;Portalegre;RN
20;Porto Do Mangue;RN
20;Serra Caiada;RN
20;Pureza;RN
20;Rafael Fernandes;RN
20;Rafael Godeiro;RN
20;Riacho Da Cruz;RN
20;Riacho De Santana;RN
20;Riachuelo;RN
20;Rodolfo Fernandes;RN
20;Tibau;RN
20;Ruy Barbosa;RN
20;Santa Cruz;RN
20;Santana Do Matos;RN
20;Santana Do Serido;RN
20;Santo Antonio;RN
20;Sao Bento Do Norte;RN
20;Sao Bento Do Trairi;RN
20;Sao Fernando;RN
20;Sao Francisco Do Oeste;RN
20;Sao Goncalo Do Amarante;RN
20;Sao Joao Do Sabugi;RN
20;Sao Jose De Mipibu;RN
20;Sao Jose Do Campestre;RN
20;Sao Jose Do Serido;RN
20;Sao Miguel;RN
20;Sao Miguel Do Gostoso;RN
20;Sao Paulo Do Potengi;RN
20;Sao Pedro;RN
20;Sao Rafael;RN
20;Sao Tome;RN
20;Sao Vicente;RN
20;Senador Eloi De Souza;RN
20;Senador Georgino Avelino;RN
20;Serra De Sao Bento;RN
20;Serra Do Mel;RN
20;Serra Negra Do Norte;RN
20;Serrinha;RN
20;Serrinha Dos Pintos;RN
20;Severiano Melo;RN
20;Sitio Novo;RN
20;Taboleiro Grande;RN
20;Taipu;RN
20;Tangara;RN
20;Tenente Ananias;RN
20;Tenente Laurentino Cruz;RN
20;Tibau Do Sul;RN
20;Timbauba Dos Batistas;RN
20;Touros;RN
20;Triunfo Potiguar;RN
20;Umarizal;RN
20;Upanema;RN
20;Varzea;RN
20;Venha Ver;RN
20;Vera Cruz;RN
20;Vicosa;RN
20;Vila Flor;RN
15;Agua Branca;PB
15;Aguiar;PB
15;Alagoa Grande;PB
15;Alagoa Nova;PB
15;Alagoinha;PB
15;Alcantil;PB
15;Algodao De Jandaira;PB
15;Alhandra;PB
15;Sao Joao Do Rio Do Peixe;PB
15;Amparo;PB
15;Aparecida;PB
15;Aracagi;PB
15;Arara;PB
15;Araruna;PB
15;Areia;PB
15;Areia De Baraunas;PB
15;Areial;PB
15;Aroeiras;PB
15;Assuncao;PB
15;Baia Da Traicao;PB
15;Bananeiras;PB
15;Barauna;PB
15;Barra De Santana;PB
15;Barra De Santa Rosa;PB
15;Barra De Sao Miguel;PB
15;Bayeux;PB
15;Belem;PB
15;Belem Do Brejo Do Cruz;PB
15;Bernardino Batista;PB
15;Boa Ventura;PB
15;Boa Vista;PB
15;Bom Jesus;PB
15;Bom Sucesso;PB
15;Bonito De Santa Fe;PB
15;Boqueirao;PB
15;Igaracy;PB
15;Borborema;PB
15;Brejo Do Cruz;PB
15;Brejo Dos Santos;PB
15;Caapora;PB
15;Cabaceiras;PB
15;Cabedelo;PB
15;Cachoeira Dos Indios;PB
15;Cacimba De Areia;PB
15;Cacimba De Dentro;PB
15;Cacimbas;PB
15;Caicara;PB
15;Cajazeiras;PB
15;Cajazeirinhas;PB
15;Caldas Brandao;PB
15;Camalau;PB
15;Campina Grande;PB
15;Capim;PB
15;Caraubas;PB
15;Carrapateira;PB
15;Casserengue;PB
15;Catingueira;PB
15;Catole Do Rocha;PB
15;Caturite;PB
15;Conceicao;PB
15;Condado;PB
15;Conde;PB
15;Congo;PB
15;Coremas;PB
15;Coxixola;PB
15;Cruz Do Espirito Santo;PB
15;Cubati;PB
15;Cuite;PB
15;Cuitegi;PB
15;Cuite De Mamanguape;PB
15;Curral De Cima;PB
15;Curral Velho;PB
15;Damiao;PB
15;Desterro;PB
15;Vista Serrana;PB
15;Diamante;PB
15;Dona Ines;PB
15;Duas Estradas;PB
15;Emas;PB
15;Esperanca;PB
15;Fagundes;PB
15;Frei Martinho;PB
15;Gado Bravo;PB
15;Guarabira;PB
15;Gurinhem;PB
15;Gurjao;PB
15;Ibiara;PB
15;Imaculada;PB
15;Inga;PB
15;Itabaiana;PB
15;Itaporanga;PB
15;Itapororoca;PB
15;Itatuba;PB
15;Jacarau;PB
15;Jerico;PB
15;Joao Pessoa;PB
15;Juarez Tavora;PB
15;Juazeirinho;PB
15;Junco Do Serido;PB
15;Juripiranga;PB
15;Juru;PB
15;Lagoa;PB
15;Lagoa De Dentro;PB
15;Lagoa Seca;PB
15;Lastro;PB
15;Livramento;PB
15;Logradouro;PB
15;Lucena;PB
15;Mae Dagua;PB
15;Malta;PB
15;Mamanguape;PB
15;Manaira;PB
15;Marcacao;PB
15;Mari;PB
15;Marizopolis;PB
15;Massaranduba;PB
15;Mataraca;PB
15;Matinhas;PB
15;Mato Grosso;PB
15;Matureia;PB
15;Mogeiro;PB
15;Montadas;PB
15;Monte Horebe;PB
15;Monteiro;PB
15;Mulungu;PB
15;Natuba;PB
15;Nazarezinho;PB
15;Nova Floresta;PB
15;Nova Olinda;PB
15;Nova Palmeira;PB
15;Olho Dagua;PB
15;Olivedos;PB
15;Ouro Velho;PB
15;Parari;PB
15;Passagem;PB
15;Patos;PB
15;Paulista;PB
15;Pedra Branca;PB
15;Pedra Lavrada;PB
15;Pedras De Fogo;PB
15;Pianco;PB
15;Picui;PB
15;Pilar;PB
15;Piloes;PB
15;Piloezinhos;PB
15;Pirpirituba;PB
15;Pitimbu;PB
15;Pocinhos;PB
15;Poco Dantas;PB
15;Poco De Jose De Moura;PB
15;Pombal;PB
15;Prata;PB
15;Princesa Isabel;PB
15;Puxinana;PB
15;Queimadas;PB
15;Quixaba;PB
15;Remigio;PB
15;Pedro Regis;PB
15;Riachao;PB
15;Riachao Do Bacamarte;PB
15;Riachao Do Poco;PB
15;Riacho De Santo Antonio;PB
15;Riacho Dos Cavalos;PB
15;Rio Tinto;PB
15;Salgadinho;PB
15;Salgado De Sao Felix;PB
15;Santa Cecilia;PB
15;Santa Cruz;PB
15;Santa Helena;PB
15;Santa Ines;PB
15;Santa Luzia;PB
15;Santana De Mangueira;PB
15;Santana Dos Garrotes;PB
15;Joca Claudino;PB
15;Santa Rita;PB
15;Santa Teresinha;PB
15;Santo Andre;PB
15;Sao Bento;PB
15;Sao Bentinho;PB
15;Sao Domingos Do Cariri;PB
15;Sao Domingos;PB
15;Sao Francisco;PB
15;Sao Joao Do Cariri;PB
15;Sao Joao Do Tigre;PB
15;Sao Jose Da Lagoa Tapada;PB
15;Sao Jose De Caiana;PB
15;Sao Jose De Espinharas;PB
15;Sao Jose Dos Ramos;PB
15;Sao Jose De Piranhas;PB
15;Sao Jose De Princesa;PB
15;Sao Jose Do Bonfim;PB
15;Sao Jose Do Brejo Do Cruz;PB
15;Sao Jose Do Sabugi;PB
15;Sao Jose Dos Cordeiros;PB
15;Sao Mamede;PB
15;Sao Miguel De Taipu;PB
15;Sao Sebastiao De Lagoa De Roca;PB
15;Sao Sebastiao Do Umbuzeiro;PB
15;Sape;PB
15;Sao Vicente Do Serido;PB
15;Serra Branca;PB
15;Serra Da Raiz;PB
15;Serra Grande;PB
15;Serra Redonda;PB
15;Serraria;PB
15;Sertaozinho;PB
15;Sobrado;PB
15;Solanea;PB
15;Soledade;PB
15;Sossego;PB
15;Sousa;PB
15;Sume;PB
15;Tacima;PB
15;Taperoa;PB
15;Tavares;PB
15;Teixeira;PB
15;Tenorio;PB
15;Triunfo;PB
15;Uirauna;PB
15;Umbuzeiro;PB
15;Varzea;PB
15;Vieiropolis;PB
15;Zabele;PB
17;Abreu E Lima;PE
17;Afogados Da Ingazeira;PE
17;Afranio;PE
17;Agrestina;PE
17;Agua Preta;PE
17;Aguas Belas;PE
17;Alagoinha;PE
17;Alianca;PE
17;Altinho;PE
17;Amaraji;PE
17;Angelim;PE
17;Aracoiaba;PE
17;Araripina;PE
17;Arcoverde;PE
17;Barra De Guabiraba;PE
17;Barreiros;PE
17;Belem De Maria;PE
17;Belem Do Sao Francisco;PE
17;Belo Jardim;PE
17;Betania;PE
17;Bezerros;PE
17;Bodoco;PE
17;Bom Conselho;PE
17;Bom Jardim;PE
17;Bonito;PE
17;Brejao;PE
17;Brejinho;PE
17;Brejo Da Madre De Deus;PE
17;Buenos Aires;PE
17;Buique;PE
17;Cabo De Santo Agostinho;PE
17;Cabrobo;PE
17;Cachoeirinha;PE
17;Caetes;PE
17;Calcado;PE
17;Calumbi;PE
17;Camaragibe;PE
17;Camocim De Sao Felix;PE
17;Camutanga;PE
17;Canhotinho;PE
17;Capoeiras;PE
17;Carnaiba;PE
17;Carnaubeira Da Penha;PE
17;Carpina;PE
17;Caruaru;PE
17;Casinhas;PE
17;Catende;PE
17;Cedro;PE
17;Cha De Alegria;PE
17;Cha Grande;PE
17;Condado;PE
17;Correntes;PE
17;Cortes;PE
17;Cumaru;PE
17;Cupira;PE
17;Custodia;PE
17;Dormentes;PE
17;Escada;PE
17;Exu;PE
17;Feira Nova;PE
17;Fernando De Noronha;PE
17;Ferreiros;PE
17;Flores;PE
17;Floresta;PE
17;Frei Miguelinho;PE
17;Gameleira;PE
17;Garanhuns;PE
17;Gloria Do Goita;PE
17;Goiana;PE
17;Granito;PE
17;Gravata;PE
17;Iati;PE
17;Ibimirim;PE
17;Ibirajuba;PE
17;Igarassu;PE
17;Iguaracy;PE
17;Inaja;PE
17;Ingazeira;PE
17;Ipojuca;PE
17;Ipubi;PE
17;Itacuruba;PE
17;Itaiba;PE
17;Ilha De Itamaraca;PE
17;Itambe;PE
17;Itapetim;PE
17;Itapissuma;PE
17;Itaquitinga;PE
17;Jaboatao Dos Guararapes;PE
17;Jaqueira;PE
17;Jatauba;PE
17;Jatoba;PE
17;Joao Alfredo;PE
17;Joaquim Nabuco;PE
17;Jucati;PE
17;Jupi;PE
17;Jurema;PE
17;Lagoa Do Carro;PE
17;Lagoa De Itaenga;PE
17;Lagoa Do Ouro;PE
17;Lagoa Dos Gatos;PE
17;Lagoa Grande;PE
17;Lajedo;PE
17;Limoeiro;PE
17;Macaparana;PE
17;Machados;PE
17;Manari;PE
17;Maraial;PE
17;Mirandiba;PE
17;Moreno;PE
17;Nazare Da Mata;PE
17;Olinda;PE
17;Orobo;PE
17;Oroco;PE
17;Ouricuri;PE
17;Palmares;PE
17;Palmeirina;PE
17;Panelas;PE
17;Paranatama;PE
17;Parnamirim;PE
17;Passira;PE
17;Paudalho;PE
17;Paulista;PE
17;Pedra;PE
17;Pesqueira;PE
17;Petrolandia;PE
17;Petrolina;PE
17;Pocao;PE
17;Pombos;PE
17;Primavera;PE
17;Quipapa;PE
17;Quixaba;PE
17;Recife;PE
17;Riacho Das Almas;PE
17;Ribeirao;PE
17;Rio Formoso;PE
17;Saire;PE
17;Salgadinho;PE
17;Salgueiro;PE
17;Saloa;PE
17;Sanharo;PE
17;Santa Cruz;PE
17;Santa Cruz Da Baixa Verde;PE
17;Santa Cruz Do Capibaribe;PE
17;Santa Filomena;PE
17;Santa Maria Da Boa Vista;PE
17;Santa Maria Do Cambuca;PE
17;Santa Terezinha;PE
17;Sao Benedito Do Sul;PE
17;Sao Bento Do Una;PE
17;Sao Caetano;PE
17;Sao Joao;PE
17;Sao Joaquim Do Monte;PE
17;Sao Jose Da Coroa Grande;PE
17;Sao Jose Do Belmonte;PE
17;Sao Jose Do Egito;PE
17;Sao Lourenco Da Mata;PE
17;Sao Vicente Ferrer;PE
17;Serra Talhada;PE
17;Serrita;PE
17;Sertania;PE
17;Sirinhaem;PE
17;Moreilandia;PE
17;Solidao;PE
17;Surubim;PE
17;Tabira;PE
17;Tacaimbo;PE
17;Tacaratu;PE
17;Tamandare;PE
17;Taquaritinga Do Norte;PE
17;Terezinha;PE
17;Terra Nova;PE
17;Timbauba;PE
17;Toritama;PE
17;Tracunhaem;PE
17;Trindade;PE
17;Triunfo;PE
17;Tupanatinga;PE
17;Tuparetama;PE
17;Venturosa;PE
17;Verdejante;PE
17;Vertente Do Lerio;PE
17;Vertentes;PE
17;Vicencia;PE
17;Vitoria De Santo Antao;PE
17;Xexeu;PE
2;Agua Branca;AL
2;Anadia;AL
2;Arapiraca;AL
2;Atalaia;AL
2;Barra De Santo Antonio;AL
2;Barra De Sao Miguel;AL
2;Batalha;AL
2;Belem;AL
2;Belo Monte;AL
2;Boca Da Mata;AL
2;Branquinha;AL
2;Cacimbinhas;AL
2;Cajueiro;AL
2;Campestre;AL
2;Campo Alegre;AL
2;Campo Grande;AL
2;Canapi;AL
2;Capela;AL
2;Carneiros;AL
2;Cha Preta;AL
2;Coite Do Noia;AL
2;Colonia Leopoldina;AL
2;Coqueiro Seco;AL
2;Coruripe;AL
2;Craibas;AL
2;Delmiro Gouveia;AL
2;Dois Riachos;AL
2;Estrela De Alagoas;AL
2;Feira Grande;AL
2;Feliz Deserto;AL
2;Flexeiras;AL
2;Girau Do Ponciano;AL
2;Ibateguara;AL
2;Igaci;AL
2;Igreja Nova;AL
2;Inhapi;AL
2;Jacare Dos Homens;AL
2;Jacuipe;AL
2;Japaratinga;AL
2;Jaramataia;AL
2;Jequia Da Praia;AL
2;Joaquim Gomes;AL
2;Jundia;AL
2;Junqueiro;AL
2;Lagoa Da Canoa;AL
2;Limoeiro De Anadia;AL
2;Maceio;AL
2;Major Isidoro;AL
2;Maragogi;AL
2;Maravilha;AL
2;Marechal Deodoro;AL
2;Maribondo;AL
2;Mar Vermelho;AL
2;Mata Grande;AL
2;Matriz De Camaragibe;AL
2;Messias;AL
2;Minador Do Negrao;AL
2;Monteiropolis;AL
2;Murici;AL
2;Novo Lino;AL
2;Olho Dagua Das Flores;AL
2;Olho Dagua Do Borges;AL
2;Olho Dagua Do Piaui;AL
2;Olivenca;AL
2;Ouro Branco;AL
2;Palestina;AL
2;Palmeira Dos Indios;AL
2;Pao De Acucar;AL
2;Pariconha;AL
2;Paripueira;AL
2;Passo De Camaragibe;AL
2;Paulo Jacinto;AL
2;Penedo;AL
2;Piacabucu;AL
2;Pilar;AL
2;Pindoba;AL
2;Piranhas;AL
2;Poco Das Trincheiras;AL
2;Porto Calvo;AL
2;Porto De Pedras;AL
2;Porto Real Do Colegio;AL
2;Quebrangulo;AL
2;Rio Largo;AL
2;Roteiro;AL
2;Santa Luzia Do Norte;AL
2;Santana Do Ipanema;AL
2;Santana Do Mundau;AL
2;Sao Bras;AL
2;Sao Jose Da Laje;AL
2;Sao Jose Da Tapera;AL
2;Sao Luis Do Quitunde;AL
2;Sao Miguel Dos Campos;AL
2;Sao Miguel Dos Milagres;AL
2;Sao Sebastiao;AL
2;Satuba;AL
2;Senador Rui Palmeira;AL
2;Tanque Darca;AL
2;Taquarana;AL
2;Teotonio Vilela;AL
2;Traipu;AL
2;Uniao Dos Palmares;AL
2;Vicosa;AL
26;Amparo De Sao Francisco;SE
26;Aquidaba;SE
26;Aracaju;SE
26;Araua;SE
26;Areia Branca;SE
26;Barra Dos Coqueiros;SE
26;Boquim;SE
26;Brejo Grande;SE
26;Campo Do Brito;SE
26;Canhoba;SE
26;Caninde De Sao Francisco;SE
26;Capela;SE
26;Carira;SE
26;Carmopolis;SE
26;Cedro De Sao Joao;SE
26;Cristinapolis;SE
26;Cumbe;SE
26;Divina Pastora;SE
26;Estancia;SE
26;Feira Nova;SE
26;Frei Paulo;SE
26;Gararu;SE
26;General Maynard;SE
26;Gracho Cardoso;SE
26;Ilha Das Flores;SE
26;Indiaroba;SE
26;Itabaiana;SE
26;Itabaianinha;SE
26;Itabi;SE
26;Itaporanga Dajuda;SE
26;Japaratuba;SE
26;Japoata;SE
26;Lagarto;SE
26;Laranjeiras;SE
26;Macambira;SE
26;Malhada Dos Bois;SE
26;Malhador;SE
26;Maruim;SE
26;Moita Bonita;SE
26;Monte Alegre De Sergipe;SE
26;Muribeca;SE
26;Neopolis;SE
26;Nossa Senhora Aparecida;SE
26;Nossa Senhora Da Gloria;SE
26;Nossa Senhora Das Dores;SE
26;Nossa Senhora De Lourdes;SE
26;Nossa Senhora Do Socorro;SE
26;Pacatuba;SE
26;Pedra Mole;SE
26;Pedrinhas;SE
26;Pinhao;SE
26;Pirambu;SE
26;Poco Redondo;SE
26;Poco Verde;SE
26;Porto Da Folha;SE
26;Propria;SE
26;Riachao Do Dantas;SE
26;Riachuelo;SE
26;Ribeiropolis;SE
26;Rosario Do Catete;SE
26;Salgado;SE
26;Santa Luzia Do Itanhy;SE
26;Santana Do Sao Francisco;SE
26;Santa Rosa De Lima;SE
26;Santo Amaro Das Brotas;SE
26;Sao Cristovao;SE
26;Sao Domingos;SE
26;Sao Francisco;SE
26;Sao Miguel Do Aleixo;SE
26;Simao Dias;SE
26;Siriri;SE
26;Telha;SE
26;Tobias Barreto;SE
26;Tomar Do Geru;SE
26;Umbauba;SE
5;Abaira;BA
5;Abare;BA
5;Acajutiba;BA
5;Adustina;BA
5;Agua Fria;BA
5;Erico Cardoso;BA
5;Aiquara;BA
5;Alagoinhas;BA
5;Alcobaca;BA
5;Almadina;BA
5;Amargosa;BA
5;Amelia Rodrigues;BA
5;America Dourada;BA
5;Anage;BA
5;Andarai;BA
5;Andorinha;BA
5;Angical;BA
5;Anguera;BA
5;Antas;BA
5;Antonio Cardoso;BA
5;Antonio Goncalves;BA
5;Apora;BA
5;Apuarema;BA
5;Aracatu;BA
5;Aracas;BA
5;Araci;BA
5;Aramari;BA
5;Arataca;BA
5;Aratuipe;BA
5;Aurelino Leal;BA
5;Baianopolis;BA
5;Baixa Grande;BA
5;Banzae;BA
5;Barra;BA
5;Barra Da Estiva;BA
5;Barra Do Choca;BA
5;Barra Do Mendes;BA
5;Barra Do Rocha;BA
5;Barreiras;BA
5;Barro Alto;BA
5;Barrocas;BA
5;Barro Preto;BA
5;Belmonte;BA
5;Belo Campo;BA
5;Biritinga;BA
5;Boa Nova;BA
5;Boa Vista Do Tupim;BA
5;Bom Jesus Da Lapa;BA
5;Bom Jesus Da Serra;BA
5;Boninal;BA
5;Bonito;BA
5;Boquira;BA
5;Botupora;BA
5;Brejoes;BA
5;Brejolandia;BA
5;Brotas De Macaubas;BA
5;Brumado;BA
5;Buerarema;BA
5;Buritirama;BA
5;Caatiba;BA
5;Cabaceiras Do Paraguacu;BA
5;Cachoeira;BA
5;Cacule;BA
5;Caem;BA
5;Caetanos;BA
5;Caetite;BA
5;Cafarnaum;BA
5;Cairu;BA
5;Caldeirao Grande;BA
5;Camacan;BA
5;Camacari;BA
5;Camamu;BA
5;Campo Alegre De Lourdes;BA
5;Campo Formoso;BA
5;Canapolis;BA
5;Canarana;BA
5;Canavieiras;BA
5;Candeal;BA
5;Candeias;BA
5;Candiba;BA
5;Candido Sales;BA
5;Cansancao;BA
5;Canudos;BA
5;Capela Do Alto Alegre;BA
5;Capim Grosso;BA
5;Caraibas;BA
5;Caravelas;BA
5;Cardeal Da Silva;BA
5;Carinhanha;BA
5;Casa Nova;BA
5;Castro Alves;BA
5;Catolandia;BA
5;Catu;BA
5;Caturama;BA
5;Central;BA
5;Chorrocho;BA
5;Cicero Dantas;BA
5;Cipo;BA
5;Coaraci;BA
5;Cocos;BA
5;Conceicao Da Feira;BA
5;Conceicao Do Almeida;BA
5;Conceicao Do Coite;BA
5;Conceicao Do Jacuipe;BA
5;Conde;BA
5;Condeuba;BA
5;Contendas Do Sincora;BA
5;Coracao De Maria;BA
5;Cordeiros;BA
5;Coribe;BA
5;Coronel Joao Sa;BA
5;Correntina;BA
5;Cotegipe;BA
5;Cravolandia;BA
5;Crisopolis;BA
5;Cristopolis;BA
5;Cruz Das Almas;BA
5;Curaca;BA
5;Dario Meira;BA
5;Dias Davila;BA
5;Dom Basilio;BA
5;Dom Macedo Costa;BA
5;Elisio Medrado;BA
5;Encruzilhada;BA
5;Entre Ijuis;BA
5;Esplanada;BA
5;Euclides Da Cunha;BA
5;Eunapolis;BA
5;Fatima;BA
5;Feira Da Mata;BA
5;Feira De Santana;BA
5;Filadelfia;BA
5;Firmino Alves;BA
5;Floresta Azul;BA
5;Formosa Do Rio Preto;BA
5;Gandu;BA
5;Gaviao;BA
5;Gentio Do Ouro;BA
5;Gloria;BA
5;Gongogi;BA
5;Governador Mangabeira;BA
5;Guajeru;BA
5;Guanambi;BA
5;Guaratinga;BA
5;Heliopolis;BA
5;Iacu;BA
5;Ibiassuce;BA
5;Ibicarai;BA
5;Ibicoara;BA
5;Ibicui;BA
5;Ibipeba;BA
5;Ibipitanga;BA
5;Ibiquera;BA
5;Ibirapitanga;BA
5;Ibirapua;BA
5;Ibirataia;BA
5;Ibitiara;BA
5;Ibitita;BA
5;Ibotirama;BA
5;Ichu;BA
5;Igapora;BA
5;Igrapiuna;BA
5;Iguai;BA
5;Ilheus;BA
5;Inhambupe;BA
5;Ipecaeta;BA
5;Ipiau;BA
5;Ipira;BA
5;Ipupiara;BA
5;Irajuba;BA
5;Iramaia;BA
5;Iraquara;BA
5;Irara;BA
5;Irece;BA
5;Itabela;BA
5;Itaberaba;BA
5;Itabuna;BA
5;Itacare;BA
5;Itaete;BA
5;Itagi;BA
5;Itagiba;BA
5;Itagimirim;BA
5;Itaguacu Da Bahia;BA
5;Itaju Do Colonia;BA
5;Itajuipe;BA
5;Itamaraju;BA
5;Itamari;BA
5;Itambe;BA
5;Itanagra;BA
5;Itanhem;BA
5;Itaparica;BA
5;Itape;BA
5;Itapebi;BA
5;Itapetinga;BA
5;Itapicuru;BA
5;Itapitanga;BA
5;Itaquara;BA
5;Itarantim;BA
5;Itatim;BA
5;Itirucu;BA
5;Itiuba;BA
5;Itororo;BA
5;Ituacu;BA
5;Itubera;BA
5;Iuiu;BA
5;Jaborandi;BA
5;Jacaraci;BA
5;Jacobina;BA
5;Jaguaquara;BA
5;Jaguarari;BA
5;Jaguaripe;BA
5;Jandaira;BA
5;Jequie;BA
5;Jeremoabo;BA
5;Jiquirica;BA
5;Jitauna;BA
5;Joao Dourado;BA
5;Juazeiro;BA
5;Jucurucu;BA
5;Jussara;BA
5;Jussari;BA
5;Jussiape;BA
5;Lafaiete Coutinho;BA
5;Lagoa Real;BA
5;Laje;BA
5;Lajedao;BA
5;Lajedinho;BA
5;Lajedo Do Tabocal;BA
5;Lamarao;BA
5;Lapao;BA
5;Lauro De Freitas;BA
5;Lencois;BA
5;Licinio De Almeida;BA
5;Livramento De Nossa Senhora;BA
5;Luis Eduardo Magalhaes;BA
5;Macajuba;BA
5;Macarani;BA
5;Macaubas;BA
5;Macurure;BA
5;Madre De Deus;BA
5;Maetinga;BA
5;Maiquinique;BA
5;Mairi;BA
5;Malhada;BA
5;Malhada De Pedras;BA
5;Manoel Vitorino;BA
5;Mansidao;BA
5;Maracas;BA
5;Maragogipe;BA
5;Marau;BA
5;Marcionilio Souza;BA
5;Mascote;BA
5;Mata De Sao Joao;BA
5;Matina;BA
5;Medeiros Neto;BA
5;Miguel Calmon;BA
5;Milagres;BA
5;Mirangaba;BA
5;Mirante;BA
5;Monte Santo;BA
5;Morpara;BA
5;Morro Do Chapeu;BA
5;Mortugaba;BA
5;Mucuge;BA
5;Mucuri;BA
5;Mulungu Do Morro;BA
5;Mundo Novo;BA
5;Muniz Ferreira;BA
5;Muquem Do Sao Francisco;BA
5;Muritiba;BA
5;Mutuipe;BA
5;Nazare;BA
5;Nilo Pecanha;BA
5;Nordestina;BA
5;Nova Canaa;BA
5;Nova Fatima;BA
5;Nova Ibia;BA
5;Nova Itarana;BA
5;Nova Redencao;BA
5;Nova Soure;BA
5;Nova Vicosa;BA
5;Novo Horizonte;BA
5;Novo Triunfo;BA
5;Olindina;BA
5;Oliveira Dos Brejinhos;BA
5;Ouricangas;BA
5;Ourolandia;BA
5;Palmas De Monte Alto;BA
5;Palmeiras;BA
5;Paramirim;BA
5;Paratinga;BA
5;Paripiranga;BA
5;Pau Brasil;BA
5;Paulo Afonso;BA
5;Pe De Serra;BA
5;Pedrao;BA
5;Pedro Alexandre;BA
5;Piata;BA
5;Pilao Arcado;BA
5;Pindai;BA
5;Pindobacu;BA
5;Pintadas;BA
5;Pirai Do Norte;BA
5;Piripa;BA
5;Piritiba;BA
5;Planaltino;BA
5;Planalto;BA
5;Pocoes;BA
5;Pojuca;BA
